host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
2014-12-18,100%,100%,f,1.0,t,t,47.69584005470616,-122.35667175232032,t,House,3,1.0,2.0,2.0,,$109.00,$200.00,$75.00,2,$25.00,1,1125,t,29,59,89,364,19,2014-12-25,2015-12-23,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,1.52
2015-05-06,100%,,f,1.0,t,f,47.69614721129001,-122.34864331193025,f,House,5,1.0,3.0,3.0,,$125.00,,$100.00,1,$0.00,2,60,t,0,0,0,100,0,,,,,,,,,,f,f,flexible,f,f,1,
2013-12-04,,,f,1.0,t,f,47.6841228388045,-122.34702569277438,t,House,5,2.0,4.0,3.0,,$225.00,,$50.00,2,$25.00,1,1125,t,0,28,58,333,2,2015-04-22,2015-07-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,0.23
2012-04-08,100%,100%,t,1.0,t,f,47.69921614825644,-122.3507160207942,t,Other,2,1.0,1.0,1.0,,$69.00,,$10.00,2,$0.00,1,7,t,20,47,77,336,209,2012-07-06,2015-12-18,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1,4.91
2010-07-02,100%,100%,f,1.0,t,f,47.68752703769805,-122.35608108151442,t,House,4,1.0,2.0,3.0,,$75.00,,,2,$20.00,1,30,t,26,56,86,361,76,2014-09-28,2015-11-23,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,1,4.91
2012-09-16,100%,100%,f,1.0,t,f,47.68765780516935,-122.3575246427434,t,House,10,3.0,4.0,5.0,,$300.00,$250.00,$159.00,6,$25.00,2,180,t,27,57,84,157,4,2015-09-26,2015-11-16,85.0,9.0,9.0,9.0,9.0,10.0,9.0,f,t,strict,f,f,1,1.19
2014-12-10,100%,,f,1.0,t,t,47.68458930528262,-122.359320645064,t,House,2,1.0,1.0,1.0,,$60.00,,$40.00,0,$20.00,2,30,t,0,0,0,0,0,,,,,,,,,,f,f,strict,f,f,1,
2015-08-26,88%,100%,f,3.0,t,f,47.70095010578348,-122.35322061421772,t,House,2,1.0,1.0,2.0,,$43.00,,,1,$0.00,1,1125,t,23,53,83,358,0,,,,,,,,,,f,t,flexible,f,f,3,
2012-03-05,100%,100%,t,2.0,t,t,47.68348314871844,-122.35705388667768,t,House,2,1.0,1.0,1.0,,$85.00,,$50.00,2,$0.00,3,30,t,26,46,76,351,113,2012-04-02,2015-12-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,t,t,2,2.47
2011-09-09,,,f,1.0,t,t,47.7030467070973,-122.36276407284042,t,Townhouse,2,1.0,1.0,1.0,,$110.00,,,1,$0.00,1,1125,t,29,56,56,211,0,,,,,,,,,,f,f,flexible,f,f,1,
2012-08-03,100%,100%,f,2.0,t,t,47.68796588173736,-122.35290494977848,t,House,2,1.0,1.0,1.0,,$52.00,,$20.00,1,$5.00,1,1125,t,30,60,90,365,44,2014-07-20,2015-12-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,2,2.47
2012-03-05,100%,100%,t,2.0,t,t,47.68464908459314,-122.35771619873258,t,House,2,1.0,1.0,1.0,,$100.00,,$50.00,2,$0.00,3,30,t,30,60,90,365,23,2014-03-06,2015-10-11,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,t,t,2,1.03
2013-01-17,100%,100%,f,1.0,t,t,47.68940563322306,-122.3481264723316,f,House,1,1.0,1.0,1.0,,$50.00,,$10.00,1,$10.00,1,21,t,10,40,70,345,52,2014-06-13,2015-12-17,89.0,9.0,9.0,10.0,9.0,9.0,9.0,f,t,strict,f,f,1,2.73
2014-08-14,100%,100%,f,1.0,t,t,47.68526916103524,-122.365503503403,t,House,2,1.0,1.0,1.0,,$35.00,$500.00,$50.00,0,$0.00,2,21,t,24,53,83,357,15,2015-06-10,2015-12-02,89.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,2.15
2015-02-28,,,f,1.0,t,t,47.69971929123485,-122.3450886454843,t,House,2,1.0,1.0,1.0,,$66.00,$100.00,$20.00,2,$0.00,2,30,t,0,3,33,308,24,2015-04-02,2015-09-01,94.0,10.0,10.0,9.0,9.0,9.0,10.0,f,f,moderate,f,f,1,2.59
2012-07-01,100%,100%,f,3.0,t,t,47.687782142393615,-122.34859609133233,t,House,4,1.0,2.0,2.0,1100.0,$99.00,$500.00,$80.00,4,$25.00,2,365,t,29,55,85,174,11,2012-07-20,2015-12-20,100.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,2,0.26
2013-05-30,100%,,f,1.0,t,t,47.68554620930996,-122.3632620161459,t,House,7,1.0,2.0,3.0,,$89.00,,$45.00,2,$25.00,1,1125,t,0,0,0,275,56,2013-08-10,2015-05-25,90.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,1,1.91
2009-12-12,100%,100%,f,4.0,t,t,47.69985568970087,-122.34811668005436,t,House,4,,2.0,4.0,,$150.00,,$50.00,4,$50.00,2,28,t,30,60,90,365,0,,,,,,,,,,f,f,strict,f,f,4,
2015-03-18,,,f,1.0,t,f,47.69386019568786,-122.3504936828258,t,Apartment,1,1.0,1.0,1.0,,$90.00,,,1,$0.00,1,1125,t,0,0,0,18,0,,,,,,,,,,f,f,flexible,f,f,1,
2014-07-07,100%,100%,t,2.0,t,t,47.54175591322441,-122.28928912722868,t,House,2,1.0,1.0,1.0,,$45.00,,,1,$20.00,1,1125,t,18,48,74,348,39,2014-08-14,2015-12-24,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,strict,f,f,2,2.3
2014-02-07,100%,100%,f,1.0,t,t,47.54290734285079,-122.29668315361708,t,House,2,1.5,1.0,1.0,,$60.00,,,1,$0.00,1,10,t,24,54,84,359,3,2015-10-25,2015-11-23,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1,1.25
2015-12-05,100%,,f,2.0,t,t,47.53668112329797,-122.28611586516774,t,Townhouse,2,1.0,1.0,1.0,,$50.00,$100.00,$15.00,1,$0.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,2,
2010-03-11,,100%,f,2.0,t,f,47.53427640288443,-122.28160623445036,f,House,10,2.0,3.0,3.0,,$215.00,$200.00,,6,$20.00,3,730,t,20,41,64,327,6,2011-04-20,2015-06-21,83.0,8.0,9.0,10.0,9.0,7.0,8.0,f,f,strict,f,f,1,0.1
2015-05-16,,100%,f,1.0,t,f,47.53699589085733,-122.2813078594131,f,Apartment,2,1.0,0.0,1.0,,$138.00,,,1,$0.00,1,1125,t,30,60,90,364,11,2015-06-08,2015-08-05,88.0,10.0,8.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,1.56
2015-03-18,100%,,f,4.0,t,f,47.53903549144155,-122.2942432810186,f,Camper/RV,4,1.0,0.0,2.0,,$375.00,,,1,$0.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,1,
2015-09-25,90%,100%,f,1.0,t,f,47.51501214147967,-122.39555060802635,t,House,6,2.5,3.0,3.0,,$270.00,$300.00,$55.00,4,$10.00,2,1125,t,23,50,80,289,6,2015-10-11,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict,f,f,1,2.09
2014-07-15,100%,,f,1.0,t,t,47.5203940107188,-122.38928531511608,t,House,9,4.0,5.0,5.0,,$495.00,$300.00,$150.00,1,$0.00,3,1125,t,18,39,63,298,2,2015-04-27,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.24
2015-06-21,100%,100%,t,1.0,t,t,47.51862409100509,-122.38637040342874,t,House,4,1.5,2.0,3.0,,$165.00,,$75.00,1,$0.00,2,1125,t,30,60,90,361,14,2015-07-18,2015-12-30,91.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,2.46
2013-04-04,100%,100%,t,1.0,t,t,47.52678914038067,-122.38346175078756,t,House,4,2.0,1.0,2.0,,$129.00,$500.00,$100.00,4,$25.00,2,365,t,25,51,81,356,106,2013-04-25,2015-12-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,3.23
2012-07-24,100%,100%,t,1.0,t,t,47.51855218700446,-122.39118820273832,t,House,2,1.0,1.0,2.0,,$75.00,,$10.00,1,$0.00,2,180,t,0,0,0,29,105,2012-07-30,2015-08-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,2.51
2015-10-26,,,f,1.0,t,f,47.514680316204704,-122.39396780912683,t,Apartment,2,1.0,1.0,1.0,,$80.00,$200.00,,2,$0.00,2,1125,t,30,60,90,179,0,,,,,,,,,,f,f,moderate,f,f,1,
2015-04-12,100%,100%,f,1.0,t,t,47.51839076500445,-122.38848936562582,t,House,7,1.5,3.0,4.0,,$177.00,$250.00,$100.00,7,$25.00,2,1125,t,30,60,90,352,7,2015-06-07,2015-11-02,90.0,9.0,9.0,10.0,9.0,9.0,10.0,f,f,strict,f,f,1,0.99
2013-05-26,100%,100%,t,2.0,t,t,47.53212815525277,-122.3907846344624,t,House,5,1.5,1.0,2.0,,$85.00,,,2,$10.00,1,1125,t,21,46,66,338,67,2014-09-10,2015-11-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,t,t,2,4.17
2014-04-06,100%,100%,f,1.0,t,t,47.525475734334485,-122.38854780598548,t,Apartment,2,1.0,1.0,1.0,,$87.00,$100.00,$35.00,2,$30.00,3,1125,t,17,47,76,76,6,2015-07-19,2015-12-13,90.0,9.0,10.0,9.0,9.0,10.0,10.0,f,t,moderate,f,f,1,1.06
2014-08-25,100%,100%,t,1.0,t,t,47.52480878739996,-122.38722402276122,t,House,2,1.0,1.0,1.0,,$78.00,,,2,$0.00,1,5,t,1,22,51,51,31,2014-08-31,2015-08-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,1.89
2013-10-16,100%,100%,t,2.0,t,t,47.58468275254588,-122.31157203915072,t,House,2,1.5,1.0,1.0,,$60.00,,,2,$0.00,2,1125,t,9,16,31,306,70,2014-04-25,2015-12-22,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,2,3.39
2012-02-13,75%,100%,f,1.0,t,t,47.57982485629932,-122.3068797604694,t,House,2,1.0,1.0,1.0,,$80.00,,$25.00,1,$10.00,1,90,t,0,19,49,324,4,2015-09-20,2015-11-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,1.12
2015-02-06,,,f,2.0,t,t,47.5859417720306,-122.31404610755312,t,Townhouse,4,2.5,2.0,2.0,,$180.00,$300.00,$80.00,1,$15.00,1,1125,t,30,60,90,365,2,2015-09-27,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,2,0.6
2013-11-12,100%,100%,f,1.0,t,t,47.5777946964874,-122.30258130174605,t,House,2,1.0,1.0,1.0,,$39.00,$300.00,$35.00,1,$35.00,2,1125,t,14,18,48,323,23,2014-05-28,2015-11-29,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,t,moderate,f,f,1,1.18
2013-07-26,100%,100%,t,1.0,t,t,47.57878466258972,-122.30795585640976,t,House,2,1.0,1.0,1.0,,$60.00,,$5.00,1,$0.00,1,25,t,3,30,60,335,64,2014-12-10,2015-11-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,4.91
2014-07-19,100%,100%,f,3.0,t,t,47.577472352894105,-122.30308037965868,t,House,1,1.0,1.0,1.0,,$42.00,$150.00,,1,$0.00,1,3,t,30,60,89,89,57,2014-08-26,2015-12-31,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,3,3.44
2014-08-21,,,t,1.0,t,t,47.586232324671805,-122.3148062304022,t,House,2,1.5,1.0,1.0,,$126.00,$300.00,$50.00,1,$20.00,2,1125,t,30,60,90,365,14,2015-06-14,2015-09-18,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1,2.05
2014-04-09,100%,100%,f,1.0,t,t,47.579020127298605,-122.3157431989363,f,Apartment,1,1.0,1.0,1.0,,$60.00,,,1,$0.00,1,1125,t,30,60,90,365,1,2015-10-11,2015-10-11,100.0,8.0,8.0,10.0,10.0,10.0,8.0,f,f,moderate,f,f,1,0.35
2014-12-26,,,f,1.0,t,t,47.58826621311705,-122.30848615667708,t,House,2,1.0,1.0,1.0,,$99.00,,,1,$0.00,7,1125,t,30,60,90,179,0,,,,,,,,,,f,f,flexible,f,f,1,
2011-07-24,89%,100%,f,11.0,t,t,47.57566772454509,-122.30331694123488,t,House,3,2.0,1.0,2.0,,$89.00,$100.00,$40.00,1,$13.00,1,30,t,30,60,90,365,1,2014-01-14,2014-01-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,t,t,11,0.04
2011-07-24,89%,100%,f,11.0,t,t,47.57618629337753,-122.30386721433008,t,House,3,1.0,1.0,2.0,,$79.00,$100.00,$40.00,1,$15.00,1,30,t,30,60,90,365,7,2012-07-24,2015-06-28,90.0,8.0,9.0,10.0,10.0,8.0,9.0,f,f,strict,t,t,11,0.17
2011-07-24,89%,100%,f,11.0,t,t,47.57608514622383,-122.30402714524742,t,House,6,1.0,1.0,4.0,,$169.00,$100.00,$65.00,1,$16.00,1,60,t,30,60,90,365,4,2012-08-19,2013-12-04,87.0,8.0,7.0,6.0,6.0,7.0,7.0,f,f,strict,t,t,11,0.1
2011-07-24,89%,100%,f,11.0,t,t,47.57741482471651,-122.30229960761704,t,House,3,1.0,1.0,3.0,,$79.00,$95.00,$50.00,1,$15.00,1,31,t,30,60,90,365,14,2012-03-20,2014-07-22,95.0,9.0,8.0,10.0,10.0,8.0,9.0,f,f,strict,t,t,11,0.3
2011-07-24,89%,100%,f,11.0,t,t,47.57778726052836,-122.30279079623531,t,House,2,1.0,1.0,1.0,,$69.00,$100.00,$35.00,1,$15.00,1,30,t,30,60,90,365,4,2013-12-14,2014-03-01,86.0,9.0,8.0,10.0,10.0,8.0,8.0,f,f,strict,t,t,11,0.16
2014-04-16,86%,100%,f,1.0,t,t,47.58145636490471,-122.31537895186148,t,House,1,1.0,1.0,1.0,,$60.00,,,1,$0.00,1,1125,t,30,60,62,178,4,2015-09-02,2015-10-16,90.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,0.96
2010-11-27,,,f,4.0,t,t,47.57738782977061,-122.30436136707696,t,Tent,4,0.5,1.0,2.0,,$65.00,,,1,$45.00,1,1125,t,30,60,90,365,4,2015-08-07,2015-08-23,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,4,0.79
2013-11-06,67%,100%,f,1.0,t,f,47.57805989215266,-122.314009728676,t,Townhouse,4,2.0,2.0,2.0,,$260.00,$500.00,$100.00,2,$25.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,1,
2013-10-16,100%,100%,t,2.0,t,t,47.578412585057,-122.31579403162596,t,House,2,1.5,1.0,1.0,,$100.00,,$35.00,2,$10.00,2,1125,t,0,0,0,121,18,2015-05-26,2015-10-25,91.0,10.0,9.0,10.0,9.0,9.0,9.0,f,f,moderate,f,f,2,2.41
2012-06-29,100%,100%,f,1.0,t,t,47.572876156504535,-122.30987722082004,t,House,3,1.0,0.0,1.0,,$90.00,$250.00,$50.00,2,$20.00,1,1125,t,16,42,70,330,24,2015-09-05,2015-12-28,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,moderate,f,f,1,5.9
2013-08-20,100%,100%,f,3.0,t,t,47.57274894275662,-122.30743249674757,t,Apartment,2,1.0,1.0,1.0,,$59.00,$200.00,$70.00,1,$20.00,2,1125,t,30,60,90,365,14,2015-06-12,2015-12-01,86.0,9.0,10.0,10.0,10.0,9.0,8.0,f,f,strict,t,t,3,2.03
2012-11-18,100%,100%,f,2.0,t,f,47.58016983386594,-122.31172788815635,f,Apartment,3,1.0,2.0,2.0,,$70.00,,$30.00,0,$0.00,2,5,t,0,0,27,27,8,2015-05-25,2015-11-29,91.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,1.07
2015-02-12,100%,100%,f,2.0,t,t,47.58777721365417,-122.31692014946668,t,Apartment,3,1.0,1.0,2.0,,$65.00,,$15.00,2,$15.00,2,1125,t,8,31,31,220,3,2015-10-21,2015-10-27,93.0,9.0,8.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,2,1.18
2013-02-24,100%,100%,t,1.0,t,t,47.58558082111754,-122.31195579494616,t,Apartment,6,1.0,2.0,2.0,,$85.00,$250.00,$35.00,2,$15.00,3,120,t,19,48,64,91,99,2013-05-26,2015-12-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,t,t,1,3.11
2015-05-26,100%,100%,f,2.0,t,f,47.57181223893098,-122.3081813763631,f,Apartment,4,1.0,1.0,1.0,,$74.00,,$45.00,2,$15.00,2,1125,t,7,7,9,284,2,2015-11-09,2015-12-08,70.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,1.05
2015-07-22,80%,100%,f,1.0,t,t,47.57543905550266,-122.30757135721352,t,Bungalow,2,1.0,0.0,1.0,,$99.00,,$60.00,1,$0.00,2,1125,t,30,60,90,365,14,2015-08-03,2015-10-31,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1,2.71
2011-07-24,89%,100%,f,11.0,t,t,47.57756078225309,-122.30428066418015,t,House,14,3.0,5.0,9.0,,$399.00,$300.00,$155.00,5,$20.00,1,30,t,30,60,88,363,81,2012-08-10,2015-12-25,87.0,8.0,8.0,9.0,9.0,8.0,8.0,f,f,strict,t,t,11,1.95
2015-04-05,100%,,f,1.0,t,t,47.58004408724626,-122.30709347386912,f,House,6,2.5,3.0,4.0,,$300.00,,,1,$0.00,7,1125,t,0,0,0,45,0,,,,,,,,,,f,f,strict,f,f,1,
2010-11-27,,,f,4.0,t,t,47.57896005046971,-122.30432115014952,t,Tent,2,0.5,1.0,1.0,,$65.00,,,1,$45.00,1,1125,t,0,0,0,161,10,2015-07-04,2015-08-23,92.0,9.0,9.0,10.0,10.0,10.0,8.0,f,f,flexible,f,f,4,1.62
2015-11-16,100%,,f,1.0,t,f,47.56529214409568,-122.31206628506642,t,Apartment,2,1.0,1.0,2.0,,$79.00,$150.00,,1,$0.00,3,1125,t,0,0,0,22,0,,,,,,,,,,f,f,strict,f,f,1,
2011-10-06,100%,,f,1.0,t,t,47.5883839166187,-122.31618537150266,t,House,2,1.0,1.0,1.0,,$75.00,,$25.00,1,$0.00,1,1125,t,0,26,56,331,0,,,,,,,,,,f,f,flexible,f,f,1,
2011-05-16,100%,100%,f,1.0,t,f,47.583786700916974,-122.31676967675524,t,House,2,,1.0,1.0,120.0,$75.00,$100.00,,1,$0.00,2,21,t,21,51,81,356,238,2011-06-23,2015-10-06,94.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1,4.31
2011-07-24,89%,100%,f,11.0,t,t,47.57727069591887,-122.30185709286152,t,House,8,2.0,3.0,5.0,,$219.00,$150.00,$99.00,3,$20.00,1,30,t,30,60,90,365,29,2012-08-14,2015-09-20,86.0,9.0,9.0,10.0,10.0,8.0,8.0,f,f,strict,t,t,11,0.7
2011-07-24,89%,100%,f,11.0,t,t,47.575290972156935,-122.30204873393409,t,House,7,1.0,2.0,4.0,,$165.00,$150.00,$75.00,2,$17.00,1,60,t,30,60,90,365,41,2011-12-12,2015-03-19,89.0,8.0,8.0,9.0,10.0,8.0,9.0,f,f,strict,t,t,11,0.83
2013-09-25,100%,100%,f,2.0,t,t,47.58946164877133,-122.31099392133817,t,House,2,1.5,1.0,1.0,,$87.00,,$15.00,1,$5.00,1,90,t,22,52,82,189,45,2013-12-13,2015-11-23,95.0,9.0,10.0,10.0,10.0,9.0,9.0,f,t,flexible,f,f,2,1.79
2011-07-24,89%,100%,f,11.0,t,t,47.57764573484693,-122.30245216635872,t,House,6,2.0,2.0,3.0,,$169.00,$125.00,$75.00,2,$15.00,1,30,t,30,60,90,365,0,,,,,,,,,,f,f,strict,t,t,11,
2012-08-20,75%,100%,f,1.0,t,f,47.58513027441332,-122.31526144655828,t,House,2,1.0,1.0,1.0,,$75.00,,,1,$15.00,2,7,t,30,60,90,365,137,2012-05-06,2015-12-07,97.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,3.07
2012-08-28,90%,100%,f,2.0,t,t,47.5718625553106,-122.30666680304267,t,House,1,1.0,1.0,1.0,,$30.00,,$8.00,0,$0.00,1,1125,t,18,48,78,353,81,2014-06-08,2015-12-22,94.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,moderate,t,t,2,4.22
2013-08-21,100%,100%,f,1.0,t,t,47.57706217874174,-122.30888762226849,t,House,2,1.0,1.0,1.0,,$55.00,,,1,$0.00,1,1125,t,18,30,60,335,1,2016-01-02,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.0
2015-02-12,100%,100%,f,2.0,t,t,47.58852065693014,-122.31821875106144,t,Apartment,2,1.0,1.0,2.0,,$45.00,,$10.00,2,$10.00,1,3,t,9,9,9,9,2,2015-10-14,2015-11-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,2,0.72
2012-11-18,100%,100%,f,2.0,t,f,47.57958270715148,-122.30983247940922,t,Apartment,1,1.0,1.0,1.0,,$50.00,,$25.00,0,$0.00,2,7,t,20,50,79,79,2,2015-06-03,2015-08-04,100.0,8.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,0.28
2013-04-05,100%,100%,f,1.0,t,t,47.5846707019761,-122.31464507617191,t,Apartment,6,2.0,2.0,2.0,,$149.00,$750.00,$125.00,6,$50.00,2,60,t,17,47,77,352,21,2015-07-06,2015-12-01,87.0,9.0,10.0,10.0,10.0,8.0,9.0,f,t,moderate,f,f,1,3.44
2010-08-06,100%,100%,t,1.0,t,t,47.58430063748111,-122.3117624747522,t,House,2,1.0,1.0,1.0,,$99.00,$100.00,$20.00,2,$0.00,31,365,t,30,60,88,353,100,2015-04-06,2015-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,10.95
2013-03-17,100%,100%,f,2.0,t,t,47.5841913321413,-122.31165221722586,t,House,3,1.0,1.0,1.0,,$69.00,$150.00,$65.00,1,$25.00,2,1125,t,26,56,86,361,26,2015-07-17,2015-11-28,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,strict,t,t,2,4.53
2013-08-20,100%,100%,f,3.0,t,t,47.572721085122126,-122.30734743890596,t,Apartment,3,1.0,1.0,1.0,,$69.00,$200.00,$70.00,1,$20.00,2,30,t,26,56,86,357,18,2015-02-09,2015-12-10,91.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,t,t,3,1.64
2014-02-05,50%,100%,t,1.0,t,t,47.59043530606866,-122.30871002040908,t,House,2,1.0,1.0,1.0,,$80.00,,,1,$0.00,1,14,t,0,0,0,155,59,2014-06-16,2015-10-24,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,3.12
2012-08-28,90%,100%,f,2.0,t,t,47.57181252485698,-122.30538116916804,t,House,2,1.0,1.0,1.0,,$55.00,,$10.00,1,$8.00,1,5,t,21,51,81,355,136,2012-12-03,2015-11-16,94.0,10.0,8.0,10.0,10.0,10.0,9.0,f,f,moderate,t,t,2,3.62
2013-05-10,100%,100%,f,1.0,t,t,47.576204170093455,-122.30672844165814,t,House,2,1.0,1.0,1.0,,$75.00,,$50.00,1,$0.00,3,1125,t,26,56,86,275,14,2015-07-30,2015-12-22,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,2.64
2015-02-06,,,f,2.0,t,t,47.58345052931265,-122.31647308056289,t,Townhouse,2,1.0,1.0,1.0,,$50.00,$200.00,$30.00,1,$15.00,1,1125,t,0,0,21,296,5,2015-03-29,2015-08-30,100.0,9.0,10.0,10.0,10.0,8.0,8.0,f,f,flexible,f,f,2,0.53
2013-08-20,100%,100%,f,3.0,t,t,47.57169368287292,-122.30950811995764,t,Apartment,3,1.0,1.0,1.0,,$69.00,$200.00,$70.00,1,$20.00,2,30,t,30,60,90,347,68,2013-10-14,2015-10-28,91.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,t,t,3,2.51
2013-05-17,100%,100%,f,1.0,t,t,47.573142635845954,-122.31054790505442,t,Apartment,5,1.0,1.0,4.0,,$112.00,,$20.00,2,$15.00,1,1125,t,28,57,75,259,65,2014-03-07,2015-12-30,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,1,2.91
2010-11-27,,,f,4.0,t,t,47.577433158395934,-122.30547497392942,f,House,3,1.0,1.0,2.0,,$150.00,,,1,$0.00,1,1125,t,30,60,90,365,0,,,,,,,,,,f,f,flexible,f,f,4,
2014-06-16,100%,100%,f,2.0,t,t,47.574184919892886,-122.29938508586191,t,Apartment,3,1.0,1.0,1.0,,$65.00,,,1,$0.00,1,90,t,0,0,0,246,35,2015-08-02,2015-12-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,6.73
2015-06-24,100%,100%,f,1.0,t,t,47.588322702269465,-122.31119215650892,t,House,6,1.0,3.0,3.0,,$104.00,$100.00,$50.00,1,$0.00,1,1125,t,30,60,90,365,24,2015-08-08,2015-12-29,82.0,9.0,8.0,9.0,9.0,9.0,9.0,f,t,moderate,f,f,1,4.8
2013-09-25,100%,100%,f,2.0,t,t,47.588753123259096,-122.31107617222992,f,House,1,1.5,1.0,1.0,,$60.00,,$10.00,1,$10.00,1,5,t,21,51,80,80,34,2013-11-23,2014-10-13,95.0,9.0,10.0,9.0,10.0,9.0,9.0,f,f,flexible,f,f,2,1.32
2015-08-26,100%,100%,f,1.0,t,f,47.57248931678653,-122.31116544920825,t,House,2,1.0,1.0,1.0,,$60.00,,,1,$0.00,1,1125,t,30,60,90,365,3,2015-09-07,2015-09-15,80.0,8.0,6.0,8.0,10.0,9.0,9.0,f,f,flexible,f,f,1,0.75
2013-11-01,100%,100%,f,1.0,t,f,47.59214117691236,-122.3193539694788,t,House,1,2.5,1.0,2.0,,$105.00,$300.00,$120.00,1,$0.00,7,360,t,1,1,1,233,5,2014-12-01,2015-12-13,100.0,9.0,9.0,10.0,9.0,9.0,9.0,f,f,moderate,f,f,1,0.38
2015-05-26,100%,100%,f,2.0,t,f,47.57176768887868,-122.30831838055047,f,House,5,1.0,2.0,2.0,,$144.00,,$85.00,2,$15.00,2,1125,t,0,4,6,78,15,2015-06-20,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,2.26
